,FILEDATE,DISPDATE,sex,race,age,is_citizen,educ,crime,crim_hist,counsel,judge
529268,10/19/2004,11/04/2004,1.0,6.0,"(15, 30]",1.0,5.0,10.0,"(-1, 0]",2,Callie V. Granade
529269,10/27/2004,12/16/2004,0.0,1.0,"(30, 50]",1.0,1.0,31.0,"(3, 4]",0,Callie V. Granade
529270,10/27/2004,01/18/2005,0.0,2.0,"(15, 30]",1.0,1.0,35.0,"(7, 8]",0,Callie V. Granade
529271,10/27/2004,12/16/2004,1.0,2.0,"(30, 50]",1.0,5.0,38.0,"(0, 1]",0,Callie V. Granade
529272,10/27/2004,01/27/2005,0.0,2.0,"(15, 30]",1.0,3.0,29.0,"(5, 6]",0,Callie V. Granade
529273,10/27/2004,12/21/2004,1.0,2.0,"(15, 30]",1.0,1.0,33.0,"(0, 1]",0,Callie V. Granade
529274,10/27/2004,12/21/2004,0.0,2.0,"(15, 30]",1.0,5.0,9.0,"(1, 2]",0,Callie V. Granade
529275,11/17/2004,11/22/2004,0.0,1.0,"(30, 50]",1.0,3.0,7.0,"(2, 3]",6,Callie V. Granade
529276,11/17/2004,01/18/2005,1.0,1.0,"(50, 65]",1.0,5.0,10.0,"(-1, 0]",0,Callie V. Granade
529277,11/17/2004,04/18/2005,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(5, 6]",0,Callie V. Granade
529278,11/17/2004,05/18/2005,0.0,6.0,"(15, 30]",1.0,3.0,27.0,"(-1, 0]",0,Callie V. Granade
529279,11/17/2004,05/25/2005,0.0,1.0,"(30, 50]",1.0,1.0,31.0,"(0, 1]",3,Callie V. Granade
529280,12/29/2004,02/24/2005,0.0,1.0,"(15, 30]",1.0,3.0,21.0,"(4, 5]",0,Callie V. Granade
529281,12/29/2004,04/18/2005,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(1, 2]",0,Callie V. Granade
529282,12/29/2004,03/23/2005,0.0,2.0,"(15, 30]",1.0,5.0,4.0,"(-1, 0]",0,Callie V. Granade
529283,12/29/2004,03/21/2005,0.0,1.0,"(30, 50]",1.0,5.0,26.0,"(1, 2]",0,Callie V. Granade
529284,12/29/2004,04/18/2005,0.0,2.0,"(15, 30]",1.0,3.0,4.0,"(-1, 0]",0,Callie V. Granade
529285,12/29/2004,02/23/2005,1.0,2.0,"(15, 30]",1.0,3.0,4.0,"(0, 1]",0,Callie V. Granade
529286,12/29/2004,05/18/2005,1.0,2.0,"(50, 65]",1.0,3.0,6.0,"(-1, 0]",0,Callie V. Granade
529287,12/29/2004,02/25/2005,1.0,2.0,"(15, 30]",1.0,3.0,12.0,"(1, 2]",0,Callie V. Granade
529288,12/29/2004,03/22/2005,1.0,1.0,"(15, 30]",1.0,3.0,21.0,"(-1, 0]",0,Callie V. Granade
529289,01/27/2005,05/25/2005,0.0,1.0,"(30, 50]",1.0,6.0,15.0,"(0, 1]",0,Callie V. Granade
529290,01/28/2005,03/22/2005,1.0,2.0,"(30, 50]",1.0,5.0,13.0,"(0, 1]",0,Callie V. Granade
529291,01/27/2005,03/29/2005,0.0,2.0,"(30, 50]",1.0,1.0,39.0,"(0, 1]",6,Callie V. Granade
529292,01/31/2005,03/21/2005,0.0,2.0,"(30, 50]",1.0,3.0,21.0,"(2, 3]",3,Callie V. Granade
529293,01/27/2005,03/21/2005,0.0,2.0,"(30, 50]",1.0,3.0,29.0,"(9, 10]",0,Callie V. Granade
529294,01/27/2005,03/22/2005,0.0,2.0,"(15, 30]",1.0,1.0,31.0,"(1, 2]",0,Callie V. Granade
529295,01/27/2005,05/18/2005,0.0,2.0,"(30, 50]",1.0,5.0,12.0,"(0, 1]",0,Callie V. Granade
529296,01/27/2005,02/16/2006,0.0,2.0,"(30, 50]",1.0,5.0,4.0,"(3, 4]",0,Callie V. Granade
529299,01/27/2005,03/21/2005,0.0,2.0,"(50, 65]",1.0,5.0,10.0,"(-1, 0]",0,Callie V. Granade
529300,02/24/2005,04/18/2005,0.0,1.0,"(30, 50]",1.0,3.0,29.0,"(-1, 0]",0,Callie V. Granade
529301,02/24/2005,04/19/2005,0.0,2.0,"(30, 50]",1.0,1.0,17.0,"(11, 12]",0,Callie V. Granade
529302,02/24/2005,06/23/2005,0.0,2.0,"(30, 50]",1.0,5.0,12.0,"(6, 7]",0,Callie V. Granade
529303,02/24/2005,05/18/2005,0.0,1.0,"(15, 30]",1.0,5.0,27.0,"(-1, 0]",0,Callie V. Granade
529304,02/24/2005,04/19/2005,1.0,2.0,"(30, 50]",1.0,1.0,31.0,"(6, 7]",2,Callie V. Granade
529305,02/24/2005,04/18/2005,0.0,2.0,"(15, 30]",1.0,1.0,35.0,"(4, 5]",0,Callie V. Granade
529306,02/24/2005,07/20/2005,0.0,1.0,"(15, 30]",1.0,3.0,19.0,"(1, 2]",0,Callie V. Granade
529307,02/24/2005,06/21/2005,0.0,1.0,"(15, 30]",1.0,1.0,35.0,"(2, 3]",0,Callie V. Granade
529308,03/01/2005,03/16/2005,1.0,1.0,"(15, 30]",1.0,3.0,10.0,"(-1, 0]",2,Callie V. Granade
529309,03/24/2005,05/18/2005,0.0,1.0,"(15, 30]",1.0,5.0,18.0,"(-1, 0]",0,Callie V. Granade
529310,03/24/2005,05/23/2005,0.0,1.0,"(30, 50]",1.0,3.0,18.0,"(-1, 0]",0,Callie V. Granade
529311,03/24/2005,05/25/2005,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
529312,03/24/2005,11/17/2005,0.0,2.0,"(15, 30]",1.0,1.0,18.0,"(0, 1]",0,Callie V. Granade
529313,03/24/2005,03/16/2006,0.0,2.0,"(15, 30]",1.0,3.0,37.0,"(2, 3]",0,Callie V. Granade
529314,03/24/2005,02/15/2006,0.0,2.0,"(15, 30]",1.0,3.0,36.0,"(5, 6]",1,Callie V. Granade
529315,03/24/2005,05/19/2005,0.0,1.0,"(15, 30]",1.0,5.0,21.0,"(8, 9]",0,Callie V. Granade
529316,03/24/2005,01/18/2006,1.0,1.0,"(15, 30]",1.0,1.0,10.0,"(0, 1]",0,Callie V. Granade
529317,03/24/2005,08/03/2005,0.0,2.0,"(15, 30]",1.0,1.0,18.0,"(4, 5]",0,Callie V. Granade
529318,03/24/2005,05/19/2005,0.0,1.0,"(30, 50]",1.0,1.0,2.0,"(6, 7]",0,Callie V. Granade
529319,03/24/2005,05/18/2005,0.0,1.0,"(30, 50]",1.0,5.0,13.0,"(-1, 0]",0,Callie V. Granade
529320,03/24/2005,05/18/2005,0.0,1.0,"(30, 50]",1.0,5.0,13.0,"(0, 1]",0,Callie V. Granade
529321,04/28/2005,07/28/2005,0.0,2.0,"(30, 50]",1.0,1.0,23.0,"(3, 4]",0,Callie V. Granade
529322,04/28/2005,07/28/2005,0.0,2.0,"(15, 30]",1.0,3.0,21.0,"(0, 1]",0,Callie V. Granade
529323,04/28/2005,07/18/2005,0.0,2.0,"(30, 50]",1.0,1.0,12.0,"(6, 7]",0,Callie V. Granade
529324,04/28/2005,07/20/2005,0.0,1.0,"(15, 30]",1.0,5.0,6.0,"(15, 25]",0,Callie V. Granade
529325,04/28/2005,06/23/2005,0.0,1.0,"(30, 50]",1.0,6.0,34.0,"(1, 2]",2,Callie V. Granade
529326,04/28/2005,06/21/2005,0.0,1.0,"(30, 50]",1.0,1.0,25.0,"(9, 10]",0,Callie V. Granade
529327,04/28/2005,07/20/2005,0.0,2.0,"(15, 30]",1.0,1.0,13.0,"(3, 4]",0,Callie V. Granade
529328,04/28/2005,03/08/2006,1.0,1.0,"(30, 50]",1.0,5.0,2.0,"(2, 3]",0,Callie V. Granade
529329,04/28/2005,06/21/2005,1.0,2.0,"(15, 30]",1.0,5.0,4.0,"(7, 8]",0,Callie V. Granade
529330,04/28/2005,07/20/2005,0.0,2.0,"(30, 50]",1.0,5.0,21.0,"(-1, 0]",0,Callie V. Granade
529331,04/28/2005,06/29/2005,0.0,1.0,"(30, 50]",1.0,1.0,30.0,"(-1, 0]",0,Callie V. Granade
529332,05/26/2005,09/20/2005,0.0,2.0,"(30, 50]",1.0,1.0,23.0,"(5, 6]",0,Callie V. Granade
529333,05/26/2005,08/10/2005,1.0,2.0,"(30, 50]",1.0,5.0,5.0,"(15, 25]",0,Callie V. Granade
529334,05/26/2005,07/28/2005,0.0,2.0,"(15, 30]",1.0,1.0,15.0,"(-1, 0]",0,Callie V. Granade
529335,05/26/2005,07/29/2005,0.0,2.0,"(30, 50]",1.0,1.0,4.0,"(-1, 0]",6,Callie V. Granade
529336,05/26/2005,07/20/2005,1.0,2.0,"(15, 30]",1.0,3.0,11.0,"(-1, 0]",0,Callie V. Granade
529337,05/26/2005,08/01/2005,1.0,2.0,"(30, 50]",1.0,1.0,3.0,"(-1, 0]",0,Callie V. Granade
529338,05/26/2005,07/20/2005,1.0,2.0,"(30, 50]",1.0,1.0,3.0,"(-1, 0]",0,Callie V. Granade
529339,05/26/2005,07/20/2005,0.0,2.0,"(15, 30]",1.0,1.0,23.0,"(0, 1]",6,Callie V. Granade
529340,05/26/2005,09/08/2005,0.0,3.0,"(30, 50]",1.0,3.0,32.0,"(1, 2]",0,Callie V. Granade
529341,06/24/2005,09/27/2005,1.0,2.0,"(30, 50]",1.0,1.0,8.0,"(-1, 0]",0,Callie V. Granade
529342,06/24/2005,08/24/2005,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(2, 3]",0,Callie V. Granade
529343,06/24/2005,08/17/2005,0.0,1.0,"(30, 50]",1.0,1.0,23.0,"(-1, 0]",0,Callie V. Granade
529344,06/24/2005,08/17/2005,0.0,1.0,"(30, 50]",1.0,1.0,21.0,"(-1, 0]",0,Callie V. Granade
529345,06/24/2005,08/18/2005,1.0,1.0,"(30, 50]",1.0,1.0,21.0,"(-1, 0]",0,Callie V. Granade
529346,06/24/2005,08/18/2005,1.0,1.0,"(30, 50]",1.0,1.0,24.0,"(0, 1]",0,Callie V. Granade
529347,06/24/2005,08/18/2005,1.0,1.0,"(15, 30]",1.0,3.0,13.0,"(-1, 0]",1,Callie V. Granade
529348,06/24/2005,10/12/2005,0.0,2.0,"(30, 50]",1.0,5.0,21.0,"(-1, 0]",6,Callie V. Granade
529349,06/24/2005,10/27/2005,0.0,1.0,"(50, 65]",1.0,1.0,26.0,"(-1, 0]",0,Callie V. Granade
529350,06/24/2005,10/11/2005,0.0,2.0,"(30, 50]",1.0,3.0,8.0,"(-1, 0]",0,Callie V. Granade
529351,07/28/2005,10/26/2005,0.0,1.0,"(15, 30]",1.0,5.0,18.0,"(-1, 0]",0,Callie V. Granade
529352,07/28/2005,10/03/2005,0.0,1.0,"(50, 65]",1.0,3.0,18.0,"(0, 1]",0,Callie V. Granade
529353,07/28/2005,09/20/2005,0.0,2.0,"(15, 30]",1.0,1.0,14.0,"(-1, 0]",6,Callie V. Granade
529354,07/28/2005,09/20/2005,0.0,1.0,"(15, 30]",1.0,1.0,25.0,"(5, 6]",0,Callie V. Granade
529355,07/28/2005,09/20/2005,0.0,1.0,"(30, 50]",1.0,3.0,29.0,"(0, 1]",0,Callie V. Granade
529356,07/28/2005,09/20/2005,0.0,2.0,"(30, 50]",1.0,5.0,27.0,"(1, 2]",0,Callie V. Granade
529357,07/28/2005,10/17/2005,0.0,1.0,"(15, 30]",1.0,1.0,13.0,"(15, 25]",0,Callie V. Granade
529358,07/28/2005,10/13/2005,0.0,2.0,"(15, 30]",1.0,1.0,15.0,"(5, 6]",0,Callie V. Granade
529359,08/25/2005,01/12/2006,0.0,2.0,"(15, 30]",1.0,5.0,16.0,"(3, 4]",0,Callie V. Granade
529360,08/25/2005,10/17/2005,0.0,3.0,"(15, 30]",3.0,1.0,21.0,"(2, 3]",6,Callie V. Granade
529361,08/25/2005,11/29/2005,1.0,1.0,"(30, 50]",1.0,5.0,10.0,"(3, 4]",0,Callie V. Granade
529362,08/25/2005,10/17/2005,0.0,1.0,"(30, 50]",1.0,5.0,13.0,"(0, 1]",0,Callie V. Granade
529363,08/25/2005,10/17/2005,0.0,1.0,"(30, 50]",1.0,3.0,23.0,"(0, 1]",6,Callie V. Granade
529364,08/25/2005,10/17/2005,1.0,1.0,"(30, 50]",1.0,3.0,15.0,"(1, 2]",0,Callie V. Granade
529365,08/25/2005,10/20/2005,0.0,2.0,"(30, 50]",1.0,5.0,31.0,"(1, 2]",0,Callie V. Granade
529366,08/25/2005,10/28/2005,0.0,1.0,"(30, 50]",1.0,1.0,27.0,"(-1, 0]",2,Callie V. Granade
529367,09/29/2005,11/16/2005,1.0,2.0,"(15, 30]",1.0,3.0,7.0,"(3, 4]",6,Callie V. Granade
529368,10/27/2005,12/30/2005,0.0,1.0,"(15, 30]",1.0,6.0,37.0,"(-1, 0]",0,Callie V. Granade
529369,10/27/2005,06/21/2007,0.0,2.0,"(15, 30]",1.0,3.0,12.0,"(5, 6]",0,Callie V. Granade
529370,10/27/2005,12/29/2005,0.0,1.0,"(30, 50]",1.0,3.0,17.0,"(5, 6]",0,Callie V. Granade
529371,10/27/2005,12/15/2005,0.0,2.0,"(30, 50]",1.0,6.0,7.0,"(-1, 0]",0,Callie V. Granade
529372,10/27/2005,12/15/2005,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(0, 1]",6,Callie V. Granade
529373,10/27/2005,01/31/2006,0.0,1.0,"(15, 30]",1.0,3.0,23.0,"(15, 25]",0,Callie V. Granade
529374,10/27/2005,12/28/2005,0.0,2.0,"(15, 30]",1.0,3.0,23.0,"(8, 9]",6,Callie V. Granade
529375,10/27/2005,03/05/2007,0.0,6.0,"(15, 30]",1.0,3.0,23.0,"(1, 2]",0,Callie V. Granade
529376,10/27/2005,05/17/2007,0.0,6.0,"(15, 30]",1.0,5.0,23.0,"(-1, 0]",0,Callie V. Granade
529377,10/27/2005,03/05/2007,0.0,6.0,"(15, 30]",1.0,3.0,31.0,"(-1, 0]",0,Callie V. Granade
529378,10/27/2005,03/05/2007,0.0,3.0,"(15, 30]",3.0,1.0,36.0,"(-1, 0]",0,Callie V. Granade
529379,10/27/2005,12/27/2005,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(-1, 0]",0,Callie V. Granade
529380,10/27/2005,12/21/2005,0.0,1.0,"(30, 50]",1.0,1.0,29.0,"(6, 7]",0,Callie V. Granade
529381,11/29/2005,01/17/2006,0.0,1.0,"(15, 30]",1.0,3.0,11.0,"(0, 1]",0,Callie V. Granade
529382,11/29/2005,01/17/2006,1.0,2.0,"(15, 30]",1.0,3.0,6.0,"(1, 2]",0,Callie V. Granade
529383,11/29/2005,01/17/2006,0.0,1.0,"(30, 50]",1.0,1.0,12.0,"(0, 1]",0,Callie V. Granade
529384,11/29/2005,01/18/2006,0.0,2.0,"(30, 50]",1.0,1.0,35.0,"(5, 6]",0,Callie V. Granade
529385,11/29/2005,01/18/2006,0.0,2.0,"(30, 50]",1.0,1.0,33.0,"(2, 3]",0,Callie V. Granade
529386,11/29/2005,02/15/2006,0.0,2.0,"(15, 30]",1.0,3.0,10.0,"(0, 1]",0,Callie V. Granade
529387,12/28/2005,04/11/2006,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(5, 6]",6,Callie V. Granade
529388,12/28/2005,02/15/2006,0.0,6.0,"(30, 50]",3.0,6.0,4.0,"(-1, 0]",0,Callie V. Granade
529390,12/28/2005,02/15/2006,1.0,2.0,"(15, 30]",1.0,1.0,4.0,"(-1, 0]",1,Callie V. Granade
529391,12/28/2005,02/15/2006,1.0,2.0,"(15, 30]",1.0,1.0,6.0,"(-1, 0]",1,Callie V. Granade
529392,12/28/2005,04/17/2006,0.0,1.0,"(30, 50]",1.0,1.0,9.0,"(1, 2]",0,Callie V. Granade
529393,12/28/2005,02/22/2006,0.0,3.0,"(30, 50]",3.0,1.0,17.0,"(-1, 0]",6,Callie V. Granade
529394,01/26/2006,03/20/2006,0.0,3.0,"(30, 50]",2.0,1.0,6.0,"(0, 1]",6,Callie V. Granade
529395,01/26/2006,03/24/2006,0.0,1.0,"(65, 80]",1.0,3.0,41.0,"(-1, 0]",0,Callie V. Granade
529396,01/26/2006,03/20/2006,0.0,2.0,"(15, 30]",1.0,1.0,19.0,"(0, 1]",1,Callie V. Granade
529397,02/24/2006,04/17/2006,1.0,1.0,"(15, 30]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
529398,02/24/2006,04/17/2006,0.0,1.0,"(30, 50]",1.0,3.0,13.0,"(-1, 0]",0,Callie V. Granade
529399,02/24/2006,04/17/2006,0.0,2.0,"(50, 65]",1.0,1.0,23.0,"(10, 11]",0,Callie V. Granade
529400,03/31/2006,01/29/2007,0.0,1.0,"(30, 50]",1.0,3.0,40.0,"(4, 5]",0,Callie V. Granade
529402,03/31/2006,05/16/2006,0.0,1.0,"(30, 50]",1.0,3.0,14.0,"(8, 9]",0,Callie V. Granade
529403,03/31/2006,07/21/2006,0.0,1.0,"(30, 50]",1.0,1.0,4.0,"(1, 2]",6,Callie V. Granade
529404,03/31/2006,09/25/2006,0.0,1.0,"(30, 50]",1.0,5.0,26.0,"(-1, 0]",0,Callie V. Granade
529405,03/31/2006,02/08/2007,0.0,2.0,"(30, 50]",1.0,3.0,30.0,"(15, 25]",0,Callie V. Granade
529406,03/31/2006,11/22/2006,0.0,1.0,"(15, 30]",1.0,3.0,12.0,"(4, 5]",0,Callie V. Granade
529407,03/31/2006,06/26/2006,0.0,2.0,"(15, 30]",1.0,3.0,20.0,"(9, 10]",0,Callie V. Granade
529408,03/31/2006,05/17/2006,0.0,1.0,"(30, 50]",1.0,5.0,29.0,"(-1, 0]",1,Callie V. Granade
529409,03/31/2006,05/16/2006,0.0,1.0,"(50, 65]",1.0,6.0,29.0,"(-1, 0]",1,Callie V. Granade
529410,03/31/2006,09/20/2006,0.0,3.0,"(30, 50]",3.0,5.0,37.0,"(0, 1]",0,Callie V. Granade
529411,03/31/2006,07/21/2006,1.0,1.0,"(30, 50]",1.0,3.0,33.0,"(-1, 0]",0,Callie V. Granade
529412,04/27/2006,07/25/2006,1.0,2.0,"(15, 30]",1.0,3.0,25.0,"(-1, 0]",0,Callie V. Granade
529413,04/27/2006,07/17/2006,0.0,1.0,"(30, 50]",1.0,1.0,21.0,"(0, 1]",1,Callie V. Granade
529414,04/27/2006,09/19/2006,0.0,2.0,"(30, 50]",1.0,1.0,23.0,"(5, 6]",0,Callie V. Granade
529415,04/27/2006,07/20/2006,0.0,2.0,"(30, 50]",1.0,1.0,43.0,"(12, 13]",3,Callie V. Granade
529416,04/27/2006,10/12/2006,0.0,1.0,"(50, 65]",3.0,6.0,12.0,"(-1, 0]",2,Callie V. Granade
529417,05/26/2006,10/26/2006,0.0,2.0,"(15, 30]",1.0,1.0,29.0,"(2, 3]",0,Callie V. Granade
529418,05/26/2006,08/04/2006,0.0,3.0,"(30, 50]",3.0,1.0,26.0,"(-1, 0]",0,Callie V. Granade
529419,05/26/2006,10/23/2006,0.0,1.0,"(15, 30]",1.0,6.0,11.0,"(13, 14]",0,Callie V. Granade
529420,05/26/2006,07/17/2006,0.0,2.0,"(30, 50]",1.0,1.0,5.0,"(15, 25]",0,Callie V. Granade
529421,05/26/2006,10/19/2006,0.0,2.0,"(50, 65]",1.0,1.0,34.0,"(-1, 0]",0,Callie V. Granade
529422,05/26/2006,02/12/2007,0.0,1.0,"(30, 50]",1.0,1.0,13.0,"(0, 1]",0,Callie V. Granade
529423,05/26/2006,07/26/2006,0.0,3.0,"(30, 50]",3.0,1.0,27.0,"(-1, 0]",1,Callie V. Granade
529424,05/26/2006,10/23/2006,0.0,2.0,"(15, 30]",1.0,1.0,31.0,"(0, 1]",0,Callie V. Granade
529426,06/29/2006,10/18/2006,0.0,2.0,"(15, 30]",1.0,1.0,30.0,"(10, 11]",0,Callie V. Granade
529427,06/29/2006,09/19/2006,0.0,2.0,"(15, 30]",1.0,1.0,25.0,"(14, 15]",0,Callie V. Granade
529428,06/29/2006,10/16/2006,0.0,2.0,"(30, 50]",1.0,1.0,29.0,"(2, 3]",0,Callie V. Granade
529429,06/30/2006,11/13/2006,0.0,1.0,"(50, 65]",1.0,3.0,21.0,"(0, 1]",0,Callie V. Granade
529430,07/27/2006,09/20/2006,0.0,2.0,"(30, 50]",1.0,1.0,16.0,"(7, 8]",6,Callie V. Granade
529431,07/27/2006,09/19/2006,0.0,1.0,"(15, 30]",1.0,1.0,12.0,"(4, 5]",1,Callie V. Granade
529432,07/27/2006,09/19/2006,1.0,1.0,"(15, 30]",1.0,1.0,15.0,"(0, 1]",1,Callie V. Granade
529433,07/27/2006,09/20/2006,0.0,1.0,"(15, 30]",1.0,1.0,15.0,"(8, 9]",1,Callie V. Granade
529434,07/27/2006,09/19/2006,0.0,1.0,"(30, 50]",1.0,5.0,15.0,"(1, 2]",6,Callie V. Granade
529435,07/27/2006,09/19/2006,0.0,1.0,"(15, 30]",1.0,5.0,19.0,"(15, 25]",1,Callie V. Granade
529437,07/27/2006,10/27/2006,0.0,1.0,"(30, 50]",1.0,1.0,33.0,"(4, 5]",6,Callie V. Granade
529438,08/31/2006,12/21/2006,0.0,2.0,"(15, 30]",1.0,1.0,21.0,"(11, 12]",0,Callie V. Granade
529439,08/31/2006,04/02/2007,0.0,2.0,"(15, 30]",1.0,1.0,31.0,"(12, 13]",0,Callie V. Granade
529440,08/31/2006,10/23/2006,0.0,2.0,"(15, 30]",1.0,5.0,22.0,"(0, 1]",0,Callie V. Granade
529441,08/31/2006,11/07/2006,0.0,2.0,"(15, 30]",1.0,3.0,22.0,"(-1, 0]",0,Callie V. Granade
529442,08/31/2006,10/20/2006,0.0,2.0,"(15, 30]",1.0,1.0,29.0,"(5, 6]",0,Callie V. Granade
529443,08/31/2006,10/17/2006,0.0,2.0,"(15, 30]",1.0,1.0,36.0,"(1, 2]",2,Callie V. Granade
529444,08/31/2006,10/17/2006,0.0,3.0,"(30, 50]",1.0,3.0,37.0,"(1, 2]",6,Callie V. Granade
529445,08/31/2006,11/21/2006,1.0,1.0,"(15, 30]",1.0,5.0,23.0,"(-1, 0]",0,Callie V. Granade
529446,09/28/2006,11/28/2006,0.0,6.0,"(15, 30]",1.0,5.0,25.0,"(1, 2]",0,Callie V. Granade
529447,09/28/2006,11/22/2006,0.0,6.0,"(15, 30]",1.0,5.0,10.0,"(-1, 0]",0,Callie V. Granade
529448,09/28/2006,01/19/2007,0.0,6.0,"(30, 50]",3.0,1.0,40.0,"(0, 1]",0,Callie V. Granade
529449,09/28/2006,11/21/2006,0.0,2.0,"(15, 30]",1.0,5.0,29.0,"(3, 4]",2,Callie V. Granade
529450,09/28/2006,11/21/2006,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(5, 6]",0,Callie V. Granade
529451,09/28/2006,04/18/2007,0.0,1.0,"(30, 50]",1.0,3.0,19.0,"(-1, 0]",0,Callie V. Granade
529452,10/26/2006,01/19/2007,0.0,1.0,"(30, 50]",1.0,6.0,9.0,"(-1, 0]",2,Callie V. Granade
529453,10/26/2006,02/15/2007,0.0,2.0,"(30, 50]",1.0,1.0,32.0,"(9, 10]",0,Callie V. Granade
529454,10/26/2006,12/19/2006,0.0,3.0,"(15, 30]",3.0,1.0,15.0,"(-1, 0]",0,Callie V. Granade
529455,10/26/2006,12/19/2006,0.0,3.0,"(15, 30]",3.0,3.0,15.0,"(-1, 0]",0,Callie V. Granade
529456,11/28/2006,04/18/2007,0.0,2.0,"(50, 65]",1.0,3.0,10.0,"(3, 4]",0,Callie V. Granade
529457,11/28/2006,02/13/2007,0.0,2.0,"(30, 50]",1.0,5.0,10.0,"(1, 2]",0,Callie V. Granade
529458,11/28/2006,01/16/2007,0.0,1.0,"(50, 65]",1.0,3.0,12.0,"(-1, 0]",0,Callie V. Granade
529459,11/28/2006,02/13/2007,0.0,2.0,"(30, 50]",1.0,3.0,23.0,"(6, 7]",0,Callie V. Granade
529460,04/13/2007,06/21/2007,0.0,1.0,"(50, 65]",1.0,6.0,35.0,"(-1, 0]",2,Callie V. Granade
529461,12/27/2006,05/15/2007,0.0,1.0,"(15, 30]",1.0,1.0,17.0,"(9, 10]",0,Callie V. Granade
529462,12/27/2006,02/12/2007,0.0,2.0,"(15, 30]",1.0,3.0,21.0,"(0, 1]",6,Callie V. Granade
529463,12/27/2006,04/27/2009,1.0,1.0,"(15, 30]",1.0,1.0,29.0,"(3, 4]",1,Callie V. Granade
529464,12/27/2006,04/27/2009,0.0,1.0,"(50, 65]",1.0,3.0,29.0,"(3, 4]",1,Callie V. Granade
529465,12/27/2006,04/27/2009,0.0,1.0,"(30, 50]",1.0,5.0,34.0,"(15, 25]",1,Callie V. Granade
529466,12/27/2006,03/19/2007,0.0,1.0,"(30, 50]",1.0,3.0,31.0,"(5, 6]",6,Callie V. Granade
529467,12/27/2006,02/12/2007,0.0,1.0,"(30, 50]",1.0,1.0,23.0,"(-1, 0]",0,Callie V. Granade
529468,12/27/2006,05/18/2007,1.0,2.0,"(30, 50]",1.0,3.0,29.0,"(4, 5]",0,Callie V. Granade
529469,12/27/2006,02/12/2007,0.0,3.0,"(15, 30]",2.0,1.0,21.0,"(0, 1]",6,Callie V. Granade
529470,01/24/2007,03/19/2007,0.0,2.0,"(15, 30]",1.0,1.0,12.0,"(5, 6]",0,Callie V. Granade
529471,01/24/2007,03/19/2007,0.0,1.0,"(50, 65]",1.0,3.0,12.0,"(-1, 0]",0,Callie V. Granade
529472,01/24/2007,03/20/2007,0.0,3.0,"(15, 30]",3.0,1.0,21.0,"(6, 7]",1,Callie V. Granade
529473,01/24/2007,03/19/2007,0.0,1.0,"(30, 50]",2.0,3.0,15.0,"(-1, 0]",1,Callie V. Granade
529474,02/05/2007,03/06/2007,0.0,1.0,"(50, 65]",1.0,5.0,27.0,"(-1, 0]",2,Callie V. Granade
529475,02/22/2007,04/18/2007,1.0,1.0,"(30, 50]",1.0,3.0,8.0,"(1, 2]",0,Callie V. Granade
529476,02/22/2007,07/17/2007,0.0,2.0,"(15, 30]",1.0,3.0,25.0,"(2, 3]",0,Callie V. Granade
529477,02/22/2007,05/11/2007,0.0,1.0,"(30, 50]",1.0,6.0,16.0,"(-1, 0]",0,Callie V. Granade
529478,02/22/2007,04/18/2007,0.0,2.0,"(30, 50]",1.0,3.0,17.0,"(14, 15]",0,Callie V. Granade
529479,02/22/2007,08/20/2007,0.0,2.0,"(15, 30]",1.0,3.0,20.0,"(3, 4]",0,Callie V. Granade
529480,02/22/2007,08/17/2007,0.0,2.0,"(15, 30]",1.0,1.0,20.0,"(9, 10]",0,Callie V. Granade
529481,02/22/2007,04/18/2007,0.0,2.0,"(30, 50]",1.0,3.0,34.0,"(2, 3]",0,Callie V. Granade
529482,02/22/2007,12/08/2008,0.0,1.0,"(30, 50]",1.0,1.0,17.0,"(0, 1]",0,Callie V. Granade
529483,02/22/2007,04/19/2007,0.0,2.0,"(15, 30]",1.0,3.0,31.0,"(3, 4]",6,Callie V. Granade
529484,02/22/2007,08/22/2007,0.0,2.0,"(65, 80]",1.0,1.0,29.0,"(-1, 0]",0,Callie V. Granade
529485,02/22/2007,05/15/2007,0.0,2.0,"(30, 50]",1.0,1.0,32.0,"(-1, 0]",0,Callie V. Granade
529486,03/29/2007,10/24/2007,0.0,1.0,"(50, 65]",1.0,1.0,4.0,"(-1, 0]",0,Callie V. Granade
529487,03/29/2007,05/15/2007,1.0,2.0,"(50, 65]",1.0,1.0,8.0,"(0, 1]",0,Callie V. Granade
529488,03/29/2007,01/24/2008,0.0,2.0,"(15, 30]",1.0,3.0,10.0,"(8, 9]",0,Callie V. Granade
529489,03/29/2007,05/15/2007,0.0,1.0,"(30, 50]",1.0,3.0,26.0,"(10, 11]",0,Callie V. Granade
